konae,rarangi,kupu,root,suffix,nominal,double_passive
mbc026-not-stripped.txt,19,tohua,tohu,a,no,no
mbc026-not-stripped.txt,30,tapahia,tapahi,a,no,no
mbc037-not-stripped.txt,26,taea,tae,a,no,no
mbc038-not-stripped.txt,35,raNonahia,roNo,na/hia,no,yes
mbc026-not-stripped.txt,29,totohutia,totohu,tia,no,no
mbc030-not-stripped.txt,24,kaiNa,kai,Na,no,no
mbc027-not-stripped.txt,30,tohua,tohu,a,no,no
mbc026-not-stripped.txt,33,tAtaia,tAtai,a,no,no
mbc030-not-stripped.txt,15,murua,muru,a,no,no
mbc028-not-stripped.txt,13,panA,pana,a,no,no
mbc027-not-stripped.txt,26,fakawAtia,fakawA,tia,no,no
mbc027-not-stripped.txt,34,hokona,hoko,na,no,no
mbc028-not-stripped.txt,39,fANaihia,fANai,hia,no,no
mbc028-not-stripped.txt,5,meatia,mea,tia,no,no
mbc027-not-stripped.txt,3,fakamutua,fakamutu,a,no,no
mbc027-not-stripped.txt,28,tapahia,tapahi,a,no,no
mbc026-not-stripped.txt,4,fakaaetia,fakaae,tia,no,no
mbc029-not-stripped.txt,32,panA,pana,a,no,no
mbc027-not-stripped.txt,22,fakararua,fakararu,a,no,no
mbc027-not-stripped.txt,21,fakararua,fakararu,a,no,no
mbc028-not-stripped.txt,6,fiua,fiu,a,no,no
mbc027-not-stripped.txt,30,pureitia,purei,tia,no,no
mbc027-not-stripped.txt,2,kitea,kite,a,no,no
mbc028-not-stripped.txt,14,pIkautia,pIkau,tia,no,no
mbc027-not-stripped.txt,4,kitea,kite,a,no,no
mbc028-not-stripped.txt,6,tOroahia,totoro,a/hia,no,yes
mbc027-not-stripped.txt,3,taea,tae,a,no,no
mbc026-not-stripped.txt,15,meatia,mea,tia,no,no
mbc027-not-stripped.txt,2,fakahokia,fakahoki,a,no,no
mbc027-not-stripped.txt,0,fafaitia,fafai,tia,no,no
mbc026-not-stripped.txt,28,pAnuihia,pAnui,hia,no,no
mbc028-not-stripped.txt,41,tanumia,tanu,mia,no,no
mbc037-not-stripped.txt,12,parea,pare,a,no,no
mbc028-not-stripped.txt,14,meatia,mea,tia,no,no
mbc118-not-stripped.txt,22,haNA,haNa,a,no,no
mbc028-not-stripped.txt,8,meatia,mea,tia,no,no
mbc027-not-stripped.txt,39,meatia,mea,tia,no,no
mbc030-not-stripped.txt,30,fakakorea,fakakore,a,no,no
mbc030-not-stripped.txt,24,kaiNa,kai,Na,no,no
mbc118-not-stripped.txt,28,patua,patu,a,no,no
mbc028-not-stripped.txt,39,kitea,kite,a,no,no
mbc027-not-stripped.txt,35,fakatUria,fakatU,ria,no,no
mbc037-not-stripped.txt,26,taea,tae,a,no,no
mbc100-not-stripped.txt,9,puritia,puri,tia,no,no
mbc036-not-stripped.txt,2,fakahEtia,fakahE,tia,no,no
mbc030-not-stripped.txt,26,panA,pana,a,no,no
mbc118-not-stripped.txt,26,nohoNia,noho,Nia,no,no
mbc037-not-stripped.txt,13,tapahia,tapahi,a,no,no
mbc028-not-stripped.txt,38,arumia,aru,mia,no,no
mbc027-not-stripped.txt,16,meatia,mea,tia,no,no
mbc118-not-stripped.txt,26,kohatia,koha,tia,no,no
mbc118-not-stripped.txt,28,meatia,mea,tia,no,no
mbc037-not-stripped.txt,26,tarea,tare,a,no,no
mbc027-not-stripped.txt,26,fakapaetia,fakapae,tia,no,no
mbc029-not-stripped.txt,8,meatia,mea,tia,no,no
mbc027-not-stripped.txt,11,puakinatia,puaki,na/tia,no,yes
mbc028-not-stripped.txt,14,hokona,hoko,na,no,no
mbc038-not-stripped.txt,35,tirohia,titiro,hia,no,no
mbc038-not-stripped.txt,35,puritia,puri,tia,no,no
mbc118-not-stripped.txt,28,tApirihia,tApiri,hia,no,no
mbc118-not-stripped.txt,28,taNohia,taNo,hia,no,no
mbc030-not-stripped.txt,16,kitea,kite,a,no,no
mbc100-not-stripped.txt,1,tohiNia,tohi,Nia,no,no
mbc027-not-stripped.txt,7,tOhia,tO,hia,no,no
mbc030-not-stripped.txt,25,keria,keri,a,no,no
mbc032-not-stripped.txt,39,tohua,tohu,a,no,no
mbc028-not-stripped.txt,39,tirohia,titiro,hia,no,no
mbc030-not-stripped.txt,25,tutuNia,tutuNi,a,no,no
mbc027-not-stripped.txt,2,Aheitia,Ahei,tia,no,no
mbc027-not-stripped.txt,36,taea,tae,a,no,no
mbc027-not-stripped.txt,37,meatia,mea,tia,no,no
mbc026-not-stripped.txt,5,poipoia,poipoi,a,no,no
mbc036-not-stripped.txt,60,meatia,mea,tia,no,no
mbc026-not-stripped.txt,32,tirohia,titiro,hia,no,no
mbc028-not-stripped.txt,14,tohua,tohu,a,no,no
mbc030-not-stripped.txt,16,panA,pana,a,no,no
mbc028-not-stripped.txt,9,tAtaia,tAtai,a,no,no
mbc027-not-stripped.txt,1,fafaitia,fafai,tia,no,no
mbc027-not-stripped.txt,8,puritia,puri,tia,no,no
mbc118-not-stripped.txt,28,nohoNia,noho,Nia,no,no
mbc026-not-stripped.txt,13,kitea,kite,a,no,no
mbc038-not-stripped.txt,41,tautokohia,tautoko,hia,no,no
mbc026-not-stripped.txt,12,taea,tae,a,no,no
mbc027-not-stripped.txt,16,tohua,tohu,a,no,no
mbc029-not-stripped.txt,27,kIia,kI,ia,no,no
mbc030-not-stripped.txt,31,mAuiuihia,mAuiui,hia,no,no
mbc029-not-stripped.txt,4,paoroNia,paoro,Nia,no,no
mbc037-not-stripped.txt,12,fakamanahia,fakamana,hia,no,no
mbc028-not-stripped.txt,15,kOhurutia,kOhuru,tia,no,no
mbc037-not-stripped.txt,23,hokona,hoko,na,no,no
mbc030-not-stripped.txt,23,purua,puru,a,no,no
mbc026-not-stripped.txt,65,tukuna,tuku,na,no,no
mbc038-not-stripped.txt,43,tirohia,titiro,hia,no,no
mbc037-not-stripped.txt,41,panA,pana,a,no,no
mbc037-not-stripped.txt,11,raupatuhia,raupatu,hia,no,no
mbc037-not-stripped.txt,15,fakahaerehia,fakahaere,hia,no,no
mbc029-not-stripped.txt,15,Notea,Note,a,no,no
mbc027-not-stripped.txt,29,kitea,kite,a,no,no
mbc036-not-stripped.txt,9,panA,pana,a,no,no
mbc029-not-stripped.txt,15,waipuketia,waipuke,tia,no,no
mbc029-not-stripped.txt,16,fakahokia,fakahoki,a,no,no
mbc029-not-stripped.txt,5,kumea,kume,a,no,no
mbc029-not-stripped.txt,5,taNohia,taNo,hia,no,no
mbc027-not-stripped.txt,24,puritia,puri,tia,no,no
mbc027-not-stripped.txt,5,panA,pana,a,no,no
mbc026-not-stripped.txt,15,pAkia,pA,kia,no,no
mbc030-not-stripped.txt,25,tiakina,tiaki,na,no,no
mbc100-not-stripped.txt,43,taea,tae,a,no,no
mbc030-not-stripped.txt,25,tirohia,titiro,hia,no,no
mbc028-not-stripped.txt,15,tonuhia,tonu,hia,no,no
mbc026-not-stripped.txt,5,fakahaerehia,fakahaere,hia,no,no
mbc027-not-stripped.txt,35,taea,tae,a,no,no
mbc074-not-stripped.txt,39,puritia,puri,tia,no,no
mbc026-not-stripped.txt,6,kitea,kite,a,no,no
mbc027-not-stripped.txt,31,tAtaia,tAtai,a,no,no
mbc027-not-stripped.txt,34,feraferahia,ferafera,hia,no,no
mbc028-not-stripped.txt,15,kOhurutia,kOhuru,tia,no,no
mbc100-not-stripped.txt,43,kOrerohia,kOrero,hia,no,no
mbc028-not-stripped.txt,40,Apitihia,Apiti,hia,no,no
mbc026-not-stripped.txt,12,kitea,kite,a,no,no
mbc027-not-stripped.txt,8,pureihia,purei,hia,no,no
mbc026-not-stripped.txt,9,fakaarohia,fakaaro,hia,no,no
mbc026-not-stripped.txt,8,hiahiatia,hiahia,tia,no,no
mbc029-not-stripped.txt,4,pUhia,pupuhi,a,no,no
mbc030-not-stripped.txt,15,meatia,mea,tia,no,no
mbc026-not-stripped.txt,62,kAhakinatia,kAhaki,na/tia,no,yes
mbc029-not-stripped.txt,27,kitea,kite,a,no,no
mbc029-not-stripped.txt,28,faitia,fai,tia,no,no
mbc028-not-stripped.txt,6,hainahia,haina,hia,no,no
mbc029-not-stripped.txt,28,tonoa,tono,a,no,no
mbc029-not-stripped.txt,17,kEtia,kE,tia,no,no
mbc118-not-stripped.txt,28,mOhiotia,mOhio,tia,no,no
mbc027-not-stripped.txt,51,tapahia,tapahi,a,no,no
mbc028-not-stripped.txt,4,kumea,kume,a,no,no
mbc036-not-stripped.txt,4,tirohia,titiro,hia,no,no
mbc037-not-stripped.txt,14,taria,tari,a,no,no
mbc118-not-stripped.txt,28,meihatia,meiha,tia,no,no
mbc100-not-stripped.txt,16,kitea,kite,a,no,no
mbc037-not-stripped.txt,16,papataihia,papatai,hia,no,no
mbc118-not-stripped.txt,28,raNahautia,raNahau,tia,no,no
mbc027-not-stripped.txt,4,Araihia,Arai,hia,no,no
mbc027-not-stripped.txt,4,hikina,hiki,na,no,no
mbc027-not-stripped.txt,4,tIkina,tiki,na,no,no
mbc029-not-stripped.txt,29,fakatUria,fakatU,ria,no,no
mbc028-not-stripped.txt,38,rAhuitia,rAhui,tia,no,no
mbc038-not-stripped.txt,43,tirohia,titiro,hia,no,no
mbc075-not-stripped.txt,40,tirohia,titiro,hia,no,no
mbc026-not-stripped.txt,27,taea,tae,a,no,no
mbc026-not-stripped.txt,1,fakaaetia,fakaae,tia,no,no
mbc027-not-stripped.txt,34,raNonahia,roNo,na/hia,no,yes
mbc100-not-stripped.txt,3,puritia,puri,tia,no,no
mbc036-not-stripped.txt,57,kAhakina,kAhaki,na,no,no
mbc036-not-stripped.txt,57,kAhakinatia,kAhaki,na/tia,no,yes
mbc026-not-stripped.txt,32,panA,pana,a,no,no
mbc026-not-stripped.txt,33,pEhia,pEhi,a,no,no
mbc027-not-stripped.txt,40,kitea,kite,a,no,no
mbc037-not-stripped.txt,23,hokona,hoko,na,no,no
mbc029-not-stripped.txt,32,hAmenetia,hAmene,tia,no,no
mbc037-not-stripped.txt,39,mahiNia,mahi,Nia,no,no
mbc028-not-stripped.txt,38,kAhakinatia,kAhaki,na/tia,no,yes
mbc028-not-stripped.txt,2,tautokohia,tautoko,hia,no,no
mbc028-not-stripped.txt,3,kitea,kite,a,no,no
mbc028-not-stripped.txt,5,kitea,kite,a,no,no
mbc029-not-stripped.txt,27,fakatUria,fakatU,ria,no,no
mbc026-not-stripped.txt,36,tapahia,tapahi,a,no,no
mbc027-not-stripped.txt,16,meatia,mea,tia,no,no
mbc028-not-stripped.txt,28,meatia,mea,tia,no,no
mbc028-not-stripped.txt,28,raNahautia,raNahau,tia,no,no
mbc118-not-stripped.txt,26,kaiNa,kai,Na,no,no
mbc118-not-stripped.txt,28,fakaiNoatia,fakaiNoa,tia,no,no
mbc027-not-stripped.txt,5,panA,pana,a,no,no
mbc027-not-stripped.txt,5,tAtarihia,tAtari,hia,no,no
mbc028-not-stripped.txt,3,pahUtia,pahU,tia,no,no
mbc028-not-stripped.txt,30,fakaaturia,fakaatu,ria,no,no
mbc075-not-stripped.txt,38,taea,tae,a,no,no
mbc029-not-stripped.txt,9,fakatUria,fakatU,ria,no,no
mbc118-not-stripped.txt,28,mOhiotia,mOhio,tia,no,no
mbc118-not-stripped.txt,28,patua,patu,a,no,no
mbc027-not-stripped.txt,54,kIia,kI,ia,no,no
mbc036-not-stripped.txt,9,mOhiotia,mOhio,tia,no,no
mbc028-not-stripped.txt,37,fANaihia,fANai,hia,no,no
mbc028-not-stripped.txt,37,fakakAhoretia,fakakAhore,tia,no,no
mbc026-not-stripped.txt,18,panA,pana,a,no,no
mbc027-not-stripped.txt,22,taea,tae,a,no,no
mbc027-not-stripped.txt,23,faitia,fai,tia,no,no
mbc026-not-stripped.txt,65,purua,puru,a,no,no
mbc038-not-stripped.txt,41,pIrahia,pIra,hia,no,no
mbc027-not-stripped.txt,7,turakinahia,turaki,na/hia,no,yes
mbc030-not-stripped.txt,25,tiakina,tiaki,na,no,no
mbc038-not-stripped.txt,41,tukuna,tuku,na,no,no
mbc036-not-stripped.txt,56,tukia,tuki,a,no,no
mbc037-not-stripped.txt,23,kitea,kite,a,no,no
mbc028-not-stripped.txt,40,meatia,mea,tia,no,no
mbc028-not-stripped.txt,17,fakararua,fakararu,a,no,no
mbc028-not-stripped.txt,42,fakahaerehia,fakahaere,hia,no,no
mbc027-not-stripped.txt,39,tapahia,tapahi,a,no,no
mbc027-not-stripped.txt,5,fakahokia,fakahoki,a,no,no
mbc026-not-stripped.txt,25,puakinatia,puaki,na/tia,no,yes
mbc028-not-stripped.txt,37,fakararua,fakararu,a,no,no
mbc100-not-stripped.txt,22,fakamahia,fakamahi,a,no,no
mbc028-not-stripped.txt,3,meatia,mea,tia,no,no
mbc026-not-stripped.txt,9,tohua,tohu,a,no,no
mbc027-not-stripped.txt,18,hAmenetia,hAmene,tia,no,no
mbc028-not-stripped.txt,27,puritia,puri,tia,no,no
mbc026-not-stripped.txt,60,taea,tae,a,no,no
mbc026-not-stripped.txt,36,fakararua,fakararu,a,no,no
mbc029-not-stripped.txt,4,pUhia,pupuhi,a,no,no
mbc037-not-stripped.txt,37,rAhuitia,rAhui,tia,no,no
mbc029-not-stripped.txt,4,pupuhitia,pupuhi,tia,no,no
mbc037-not-stripped.txt,38,hainatia,haina,tia,no,no
mbc037-not-stripped.txt,38,nohoNia,noho,Nia,no,no
mbc037-not-stripped.txt,38,panA,pana,a,no,no
mbc026-not-stripped.txt,13,waihaNatia,waihaNa,tia,no,no
mbc027-not-stripped.txt,50,rapua,rapu,a,no,no
mbc026-not-stripped.txt,13,taea,tae,a,no,no
mbc037-not-stripped.txt,14,meatia,mea,tia,no,no
mbc026-not-stripped.txt,38,tOpUhia,tOpU,hia,no,no
mbc037-not-stripped.txt,14,panA,pana,a,no,no
mbc026-not-stripped.txt,17,kitea,kite,a,no,no
mbc037-not-stripped.txt,16,feraferahia,ferafera,hia,no,no
mbc073-not-stripped.txt,5,parea,pare,a,no,no
mbc029-not-stripped.txt,15,kitea,kite,a,no,no
mbc029-not-stripped.txt,15,rapua,rapu,a,no,no
mbc026-not-stripped.txt,19,tohua,tohu,a,no,no
mbc029-not-stripped.txt,17,fakapaetia,fakapae,tia,no,no
mbc029-not-stripped.txt,16,utua,utu,a,no,no
mbc037-not-stripped.txt,21,tAtaia,tAtai,a,no,no
mbc030-not-stripped.txt,24,tapahia,tapahi,a,no,no
mbc027-not-stripped.txt,8,kitea,kite,a,no,no
mbc027-not-stripped.txt,34,hurihia,huri,hia,no,no
mbc037-not-stripped.txt,26,meatia,mea,tia,no,no
mbc027-not-stripped.txt,63,tirohia,titiro,hia,no,no
mbc029-not-stripped.txt,21,kaiNa,kai,Na,no,no
mbc027-not-stripped.txt,35,taea,tae,a,no,no
mbc030-not-stripped.txt,3,taria,tari,a,no,no
mbc037-not-stripped.txt,27,utua,utu,a,no,no
mbc037-not-stripped.txt,34,fakapaetia,fakapae,tia,no,no
mbc030-not-stripped.txt,30,kOrerohia,kOrero,hia,no,no
mbc028-not-stripped.txt,1,tOroahia,totoro,a/hia,no,yes
mbc028-not-stripped.txt,45,tAtaia,tAtai,a,no,no
mbc028-not-stripped.txt,47,tohua,tohu,a,no,no
mbc026-not-stripped.txt,58,tirohia,titiro,hia,no,no
mbc030-not-stripped.txt,15,kitea,kite,a,no,no
mbc028-not-stripped.txt,5,Notea,Note,a,no,no
mbc037-not-stripped.txt,5,tirohia,titiro,hia,no,no
mbc029-not-stripped.txt,26,Araihia,Arai,hia,no,no
mbc073-not-stripped.txt,37,fakahaerehia,fakahaere,hia,no,no
mbc026-not-stripped.txt,62,puritia,puri,tia,no,no
mbc073-not-stripped.txt,37,wawehia,wawe,hia,no,no
mbc073-not-stripped.txt,39,kitea,kite,a,no,no
mbc029-not-stripped.txt,28,tautokohia,tautoko,hia,no,no
mbc073-not-stripped.txt,41,taea,tae,a,no,no
mbc026-not-stripped.txt,64,pEhia,pEhi,a,no,no
mbc075-not-stripped.txt,40,akona,ako,na,no,no
mbc029-not-stripped.txt,6,rapua,rapu,a,no,no
mbc026-not-stripped.txt,37,wehea,wehe,a,no,no
mbc030-not-stripped.txt,17,fakatUria,fakatU,ria,no,no
mbc026-not-stripped.txt,38,tonoa,tono,a,no,no
mbc027-not-stripped.txt,52,tapahia,tapahi,a,no,no
mbc029-not-stripped.txt,13,tohua,tohu,a,no,no
mbc028-not-stripped.txt,36,kAhakinatia,kAhaki,na/tia,no,yes
mbc026-not-stripped.txt,17,pUhia,pupuhi,a,no,no
mbc038-not-stripped.txt,36,fakatUria,fakatU,ria,no,no
mbc038-not-stripped.txt,37,akihia,Aki,hia,no,no
mbc038-not-stripped.txt,37,tukuna,tuku,na,no,no
mbc038-not-stripped.txt,38,mOhiotia,mOhio,tia,no,no
mbc038-not-stripped.txt,39,kitea,kite,a,no,no
mbc028-not-stripped.txt,15,kitea,kite,a,no,no
mbc037-not-stripped.txt,23,puritia,puri,tia,no,no
mbc118-not-stripped.txt,20,mOhiotia,mOhio,tia,no,no
mbc026-not-stripped.txt,1,Akina,Aki,na,no,no
mbc038-not-stripped.txt,41,pOtihia,pOti,hia,no,no
mbc030-not-stripped.txt,2,kAhakinatia,kAhaki,na/tia,no,yes
mbc028-not-stripped.txt,16,fakahEtia,fakahE,tia,no,no
mbc028-not-stripped.txt,41,kitea,kite,a,no,no
mbc030-not-stripped.txt,2,tonoa,tono,a,no,no
mbc028-not-stripped.txt,42,fakawAtia,fakawA,tia,no,no
mbc027-not-stripped.txt,40,kitea,kite,a,no,no
mbc229-not-stripped.txt,30,nohoNia,noho,Nia,no,no
mbc028-not-stripped.txt,0,tOroahia,totoro,a/hia,no,yes
mbc026-not-stripped.txt,53,tonoa,tono,a,no,no
mbc027-not-stripped.txt,42,turakinahia,turaki,na/hia,no,yes
mbc026-not-stripped.txt,59,muia,mui,a,no,no
mbc028-not-stripped.txt,25,tautokohia,tautoko,hia,no,no
mbc081-not-stripped.txt,67,roNonuihia,roNonui,hia,no,no
mbc028-not-stripped.txt,24,fakatakotoria,fakatakoto,ria,no,no
mbc028-not-stripped.txt,26,tukuna,tuku,na,no,no
mbc118-not-stripped.txt,24,taria,tari,a,no,no
mbc074-not-stripped.txt,19,amohia,amo,hia,no,no
mbc118-not-stripped.txt,26,firia,firi,a,no,no
mbc030-not-stripped.txt,16,fakawaia,fakawai,a,no,no
mbc037-not-stripped.txt,12,fANaihia,fANai,hia,no,no
mbc074-not-stripped.txt,19,poua,pou,a,no,no
mbc027-not-stripped.txt,24,kAhakinatia,kAhaki,na/tia,no,yes
mbc026-not-stripped.txt,64,kikia,kiki,a,no,no
mbc118-not-stripped.txt,12,raNonahia,roNo,na/hia,no,yes
mbc229-not-stripped.txt,32,kOrerohia,kOrero,hia,no,no
mbc037-not-stripped.txt,14,nekehia,neke,hia,no,no
mbc028-not-stripped.txt,32,kitea,kite,a,no,no
mbc030-not-stripped.txt,17,tirohia,titiro,hia,no,no
mbc118-not-stripped.txt,4,kIia,kI,ia,no,no
mbc027-not-stripped.txt,56,mauria,mau,ria,no,no
mbc026-not-stripped.txt,18,hikina,hiki,na,no,no
mbc072-not-stripped.txt,16,meatia,mea,tia,no,no
mbc037-not-stripped.txt,17,tuferahia,tufera,hia,no,no
mbc026-not-stripped.txt,18,tirohia,titiro,hia,no,no
mbc026-not-stripped.txt,24,puakinatia,puaki,na/tia,no,yes
mbc037-not-stripped.txt,20,fakapatia,fakapati,a,no,no
mbc038-not-stripped.txt,41,fakatauNia,fakatau,Nia,no,no
mbc029-not-stripped.txt,17,rAhuitia,rAhui,tia,no,no
mbc030-not-stripped.txt,25,nohoNia,noho,Nia,no,no
mbc037-not-stripped.txt,26,fakararua,fakararu,a,no,no
mbc027-not-stripped.txt,63,meatia,mea,tia,no,no
mbc074-not-stripped.txt,37,paiheretia,paihere,tia,no,no
mbc036-not-stripped.txt,57,tukuna,tuku,na,no,no
mbc027-not-stripped.txt,65,mOhiotia,mOhio,tia,no,no
mbc026-not-stripped.txt,5,uiuitia,uiui,tia,no,no
mbc037-not-stripped.txt,33,fakapaetia,fakapae,tia,no,no
mbc029-not-stripped.txt,25,fakahokia,fakahoki,a,no,no
mbc026-not-stripped.txt,6,rapua,rapu,a,no,no
mbc037-not-stripped.txt,34,hopukinatia,hopu,kina/tia,no,yes
mbc026-not-stripped.txt,56,fakamahihia,fakamahi,hia,no,no
mbc037-not-stripped.txt,9,pureitia,purei,tia,no,no
mbc081-not-stripped.txt,67,warewarehia,wareware,hia,no,no
mbc030-not-stripped.txt,13,tuhia,tuhi,a,no,no
mbc037-not-stripped.txt,37,fakaarohia,fakaaro,hia,no,no
mbc029-not-stripped.txt,4,hAmenetia,hAmene,tia,no,no
mbc030-not-stripped.txt,31,mAuiuihia,mAuiui,hia,no,no
mbc036-not-stripped.txt,1,tirohia,titiro,hia,no,no
mbc037-not-stripped.txt,38,fakaritea,fakarite,a,no,no
mbc036-not-stripped.txt,2,fakatUria,fakatU,ria,no,no
mbc036-not-stripped.txt,2,purua,puru,a,no,no
mbc036-not-stripped.txt,3,fakarerekEhia,fakarerekE,hia,no,no
mbc073-not-stripped.txt,39,fAnuitia,fAnui,tia,no,no
mbc030-not-stripped.txt,17,fakakorea,fakakore,a,no,no
mbc118-not-stripped.txt,28,mOhiotia,mOhio,tia,no,no
mbc028-not-stripped.txt,30,tahitia,tahi,tia,no,no
mbc229-not-stripped.txt,32,kaiNAkauhia,kaiNAkau,hia,no,no
mbc027-not-stripped.txt,51,tautokohia,tautoko,hia,no,no
mbc026-not-stripped.txt,40,purua,puru,a,no,no
mbc028-not-stripped.txt,34,pAkia,pA,kia,no,no
mbc026-not-stripped.txt,17,kitea,kite,a,no,no
mbc118-not-stripped.txt,4,kIia,kI,ia,no,no
mbc027-not-stripped.txt,55,tInihia,tIni,hia,no,no
mbc118-not-stripped.txt,4,mOhiotia,mOhio,tia,no,no
mbc026-not-stripped.txt,45,puritia,puri,tia,no,no
mbc026-not-stripped.txt,46,fakapahUtia,fakapahU,tia,no,no
mbc027-not-stripped.txt,59,pAkia,pA,kia,no,no
mbc030-not-stripped.txt,23,karaNahia,karaNa,hia,no,no
mbc028-not-stripped.txt,15,tirohia,titiro,hia,no,no
mbc029-not-stripped.txt,18,fakamutua,fakamutu,a,no,no
mbc027-not-stripped.txt,63,tautokohia,tautoko,hia,no,no
mbc028-not-stripped.txt,15,tonoa,tono,a,no,no
mbc027-not-stripped.txt,63,fakaaetia,fakaae,tia,no,no
mbc028-not-stripped.txt,41,kitea,kite,a,no,no
mbc030-not-stripped.txt,2,taea,tae,a,no,no
mbc027-not-stripped.txt,65,fakapaetia,fakapae,tia,no,no
mbc029-not-stripped.txt,24,pANia,pA,Nia,no,no
mbc037-not-stripped.txt,33,hopukinatia,hopu,kina/tia,no,yes
mbc030-not-stripped.txt,28,wehea,wehe,a,no,no
mbc027-not-stripped.txt,67,taea,tae,a,no,no
mbc030-not-stripped.txt,30,kOrerohia,kOrero,hia,no,no
mbc028-not-stripped.txt,2,pOtihia,pOti,hia,no,no
mbc037-not-stripped.txt,8,tonoa,tono,a,no,no
mbc026-not-stripped.txt,36,meatia,mea,tia,no,no
mbc081-not-stripped.txt,67,parania,parani,a,no,no
mbc029-not-stripped.txt,25,panA,pana,a,no,no
mbc027-not-stripped.txt,15,hokona,hoko,na,no,no
mbc073-not-stripped.txt,37,taea,tae,a,no,no
mbc118-not-stripped.txt,24,tiakina,tiaki,na,no,no
mbc029-not-stripped.txt,27,tautokohia,tautoko,hia,no,no
mbc026-not-stripped.txt,63,hAmenetia,hAmene,tia,no,no
mbc073-not-stripped.txt,41,tUmanakohia,tUmanako,hia,no,no
mbc118-not-stripped.txt,28,hopukia,hopu,kia,no,no
mbc029-not-stripped.txt,6,hoatuhia,hoatu,hia,no,no
mbc037-not-stripped.txt,38,tonoa,tono,a,no,no
mbc027-not-stripped.txt,50,pAferahia,pAfera,hia,no,no
mbc028-not-stripped.txt,29,taea,tae,a,no,no
mbc027-not-stripped.txt,24,mauheretia,mauhere,tia,no,no
mbc030-not-stripped.txt,17,rAfarahia,rAfara,hia,no,no
mbc100-not-stripped.txt,16,kitea,kite,a,no,no
mbc036-not-stripped.txt,7,panA,pana,a,no,no
mbc072-not-stripped.txt,14,warewaretia,wareware,tia,no,no
mbc072-not-stripped.txt,16,mauria,mau,ria,no,no
mbc038-not-stripped.txt,37,fakararua,fakararu,a,no,no
mbc038-not-stripped.txt,36,parea,pare,a,no,no
mbc036-not-stripped.txt,51,fakahaerehia,fakahaere,hia,no,no
mbc036-not-stripped.txt,51,kitea,kite,a,no,no
mbc100-not-stripped.txt,28,fakahaerehia,fakahaere,hia,no,no
mbc029-not-stripped.txt,17,murua,muru,a,no,no
mbc028-not-stripped.txt,15,tirohia,titiro,hia,no,no
mbc036-not-stripped.txt,52,tAmia,tAmi,a,no,no
mbc027-not-stripped.txt,62,hAmenetia,hAmene,tia,no,no
mbc036-not-stripped.txt,55,pUhia,pupuhi,a,no,no
mbc030-not-stripped.txt,2,kitea,kite,a,no,no
mbc028-not-stripped.txt,40,fakapatia,fakapati,a,no,no
mbc074-not-stripped.txt,37,kapohia,kapo,hia,no,no
mbc028-not-stripped.txt,17,fakararua,fakararu,a,no,no
mbc029-not-stripped.txt,24,taea,tae,a,no,no
mbc029-not-stripped.txt,24,tanumia,tanu,mia,no,no
mbc118-not-stripped.txt,22,mahia,mahi,a,no,no
mbc038-not-stripped.txt,10,fakatArewatia,fakatArewa,tia,no,no
mbc036-not-stripped.txt,0,tohua,tohu,a,no,no
mbc026-not-stripped.txt,58,tirohia,titiro,hia,no,no
mbc029-not-stripped.txt,25,kohia,kohi,a,no,no
mbc027-not-stripped.txt,15,fakapauhia,fakapau,hia,no,no
mbc037-not-stripped.txt,5,taea,tae,a,no,no
mbc100-not-stripped.txt,7,taea,tae,a,no,no
mbc118-not-stripped.txt,24,raNahautia,raNahau,tia,no,no
mbc026-not-stripped.txt,36,fakararua,fakararu,a,no,no
mbc037-not-stripped.txt,37,pOhEhEtia,pOhEhE,tia,no,no
mbc026-not-stripped.txt,37,hopukina,hopu,kina,no,no
mbc028-not-stripped.txt,28,taea,tae,a,no,no
mbc100-not-stripped.txt,9,tIraria,tIra,ria,no,no
mbc075-not-stripped.txt,38,rapua,rapu,a,no,no
mbc118-not-stripped.txt,28,kaiNa,kai,Na,no,no
mbc073-not-stripped.txt,1,hokona,hoko,na,no,no
mbc036-not-stripped.txt,4,fAitia,fai,tia,no,no
mbc036-not-stripped.txt,4,kIia,kI,ia,no,no
mbc073-not-stripped.txt,1,tuaritia,tuari,tia,no,no
mbc027-not-stripped.txt,52,tAhaetia,tAhae,tia,no,no
mbc037-not-stripped.txt,14,rAhuitia,rAhui,tia,no,no
mbc036-not-stripped.txt,9,panA,pana,a,no,no
mbc026-not-stripped.txt,41,kitea,kite,a,no,no
mbc037-not-stripped.txt,17,kOrerohia,kOrero,hia,no,no
mbc030-not-stripped.txt,21,hainahia,haina,hia,no,no
mbc026-not-stripped.txt,18,hAmenetia,hAmene,tia,no,no
mbc030-not-stripped.txt,23,kOrerohia,kOrero,hia,no,no
mbc038-not-stripped.txt,1,tirohia,titiro,hia,no,no
mbc036-not-stripped.txt,52,kitea,kite,a,no,no
mbc027-not-stripped.txt,61,mOhiotia,mOhio,tia,no,no
mbc029-not-stripped.txt,17,rAhuitia,rAhui,tia,no,no
mbc027-not-stripped.txt,61,pUhia,pupuhi,a,no,no
mbc029-not-stripped.txt,18,pAhitia,pAhi,tia,no,no
mbc026-not-stripped.txt,48,tonoa,tono,a,no,no
mbc027-not-stripped.txt,62,kAhakinatia,kAhaki,na/tia,no,yes
mbc118-not-stripped.txt,4,raNona,roNo,na,no,no
