SubHead,kua,ka,Key,Diff,DiffAbs,Count
takiwā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
takoha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
takoto,-0.0006794447815873317,0.0013568902160978984,0.0006774454345105667,-0.0020363349976852303,0.0020363349976852303,26.0
tamaiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tangata,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,25.0
tangi,-0.000898642769125848,0.002243301468783995,0.0013446586996581473,-0.003141944237909843,0.003141944237909843,44.0
tango,0.0005996132136722095,-0.00039915399805022674,0.00020045921562198278,0.0009987672117224363,0.0009987672117224363,23.0
tanu,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,11.0
tao,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taonga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
tapa,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,12.0
tapahi,-0.000898642769125848,0.002243301468783995,0.0013446586996581473,-0.003141944237909843,0.003141944237909843,16.0
tapatapahi,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
tapu,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
tarai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taraipiunara,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tari,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,20.0
tata,0.008176479114278497,-0.0010205561228954772,0.007155922991383019,0.009197035237173974,0.009197035237173974,20.0
tatari,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,19.0
tatau,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
tatū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
tau,0.001728481023697613,-0.0012552275586957384,0.00047325346500187455,0.0029837085823933513,0.0029837085823933513,61.0
tauihu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tauira,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
taukumekume,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taumaha,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
taumahatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taumata,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
taunga,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
taunu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taupatupatu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
taura,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tautohe,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
tautohetohe,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tautoko,0.0005680834289898282,-0.00042543570184770376,0.00014264772714212443,0.000993519130837532,0.000993519130837532,57.0
tautokotanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tawhiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
teihana,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
teka,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tekau,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,18.0
tere,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,13.0
tereina,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tia,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tiaki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,25.0
tika,-0.000898642769125848,0.002243301468783995,0.0013446586996581473,-0.003141944237909843,0.003141944237909843,62.0
tikanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
tiki,-0.0010777405655835637,0.003228464627064447,0.0021507240614808834,-0.004306205192648011,0.004306205192648011,21.0
tikitiki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tina,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tinana,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tinei,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
tini,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,15.0
tini-o-maru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tinihanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tino,0.0013646749969822925,-0.0006813335688710025,0.00068334142811129,0.002046008565853295,0.002046008565853295,65.0
tipu,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,13.0
tipuna,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tira,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tiriti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,15.0
tiro,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
tirohanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tirotiro,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
titi,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,10.0
titiro,-0.002637947558434204,0.01580439792733312,0.013166450368898918,-0.018442345485767325,0.018442345485767325,80.0
tito,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
tiwhikete,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
toa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
toe,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
toenga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
toha,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,13.0
tohatoha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tohe,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
tohi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tohu,0.0019290851011180014,-0.0011007124685423531,0.0008283726325756483,0.0030297975696603544,0.0030297975696603544,29.0
tohunga,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,11.0
tohutohu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
toi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tokoiti,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tokomaha,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,14.0
tomo,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,11.0
tonga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tono,0.005452914554121541,-0.0013612229073309782,0.004091691646790563,0.006814137461452519,0.006814137461452519,42.0
tonotono,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
toremi,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
toro,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,12.0
toru,0.005284573267579852,-0.0008794663374850891,0.004405106930094763,0.006164039605064941,0.006164039605064941,26.0
torutoru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
totohe,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
train,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuahine,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tuanui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tuarima,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tuarua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
tuatahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,16.0
tuatahitanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuatoru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuawaru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuhi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
tuhituhi,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,15.0
tuitui,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
tuki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tukituki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tuku,0.006508062601874339,-0.0028430881621479,0.003664974439726439,0.009351150764022239,0.009351150764022239,75.0
tukunga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tukutanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tukutuku,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,13.0
tumuaki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,15.0
tunu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tuohu,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
tupu,-0.0005388702827917818,0.0016142323135322236,0.0010753620307404417,-0.0021531025963240054,0.0021531025963240054,13.0
tupuna,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
turaki,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
ture,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,15.0
tutuki,0.002918168847268526,-0.0012488037076379284,0.0016693651396305974,0.004166972554906454,0.004166972554906454,29.0
tutukitanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tutuku,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
tuwhera,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,18.0
tuwheratanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tā,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
tāhae,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,13.0
tāhū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tāima,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tāinga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tāite,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tākaro,-0.0007897669545825435,0.003943024814933934,0.003153257860351391,-0.0047327917695164775,0.0047327917695164775,13.0
tākete,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tākiri,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
tāmi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
tāne,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
tāone,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tāpiri,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,11.0
tāpuke,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tārai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tārewa,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tātaki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tātari,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
tāti,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
tāua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tēnei,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tētahi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tīkai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tīma,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,27.0
tīmata,-0.0021540771966213055,0.002748382294245068,0.0005943050976237626,-0.004902459490866373,0.004902459490866373,65.0
tīmatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,23.0
tīmatatanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,13.0
tīni,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,10.0
tīraha,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
tīwahawaha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tō,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,13.0
tōrangapū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tōtika,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tū,-0.005054545757966979,0.018295769968943252,0.013241224210976274,-0.02335031572691023,0.02335031572691023,111.0
tūhono,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,11.0
tūkino,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tūmanako,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,17.0
tūnga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tūpato,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,16.0
tūpono,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tūpuhi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
tūranga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tūrangawaewae,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
tūreiti,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
tūru,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tūtaki,-0.00039684942554432483,0.00059439830584226,0.0001975488802979352,-0.0009912477313865848,0.0009912477313865848,14.0
tūtakitaki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
tūtanga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tūtehu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
tūtuki,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
tūturu,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
tūtū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
uaua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
uhi,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
ui,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
um,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,9.0
unu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
upoko,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
upoko-o-te-ika,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
uri,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
uru,0.0023573493366314687,-0.0016296098858578877,0.000727739450773581,0.003986959222489357,0.003986959222489357,48.0
uta,0.003956066565172255,-0.0007900491933978137,0.0031660173717744412,0.004746115758570068,0.004746115758570068,13.0
utu,1.446358451907345e-06,-1.4442304110266576e-06,2.128040880687489e-09,2.8905888629340024e-06,2.8905888629340024e-06,31.0
uwhi,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,10.0
waea,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
wahangū,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wahawaha,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wahine,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,12.0
wai,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
wai-hua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wai-pounamu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
waia,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
waiariki,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
waiata,-0.00033972239079366586,0.0006784451080489492,0.00033872271725528334,-0.0010181674988426152,0.0010181674988426152,18.0
waihanga,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,16.0
waiho,2.169537677861126e-06,-2.1663456165400947e-06,3.1920613210311277e-09,4.335883294401221e-06,4.335883294401221e-06,20.0
waikura,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
waimarie,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
wairua,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,20.0
waka,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,14.0
wao,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
ware,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
wareware,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,11.0
waru,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,15.0
wawata,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,10.0
wehe,2.89271690381469e-06,-2.888460822053315e-06,4.256081761374978e-09,5.781177725868005e-06,5.781177725868005e-06,15.0
wehenga,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
wehewehe,0.001620949923731068,-0.0005395216682551013,0.0010814282554759667,0.002160471591986169,0.002160471591986169,10.0
wehi,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
wenerei,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,12.0
wepu,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,8.0
werawera,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,10.0
wero,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,16.0
werowero,7.231792259536725e-07,-7.221152055133288e-07,1.0640204403437445e-09,1.4452944314670012e-06,1.4452944314670012e-06,9.0
whai,-0.0011506169851220377,0.0018382785143372,0.0006876615292151624,-0.002988895499459238,0.002988895499459238,77.0
whaina,0.0006823374984911462,-0.00034066678443550125,0.000341670714055645,0.0010230042829266475,0.0010230042829266475,9.0
