SubHead,ka,AE,Key,Diff,DiffAbs,Count
rūnanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,58.0
rūnā,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
rūpeke,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,13.0
rūri,-5.949506496972269e-05,8.180762465525959e-05,2.2312559685536902e-05,-0.00014130268962498228,0.00014130268962498228,12.0
rūruhi,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,8.0
rūrū,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,10.0
rūātoki,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,9.0
saxophone,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
shopping,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
sixty,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
sky,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
speaker,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
stockade,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
stratford,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,9.0
super,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
tae,0.09416558425714448,-0.006265195253620987,0.0879003890035235,0.10043077951076547,0.10043077951076547,1338.0
taehanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,11.0
taenga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,81.0
taetanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,24.0
taha,5.988808175573361e-05,-4.940882121321992e-05,1.047926054251369e-05,0.00010929690296895353,0.00010929690296895353,259.0
tahanga,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
tahi,0.00013998509164095635,-9.62419978877523e-05,4.3743093753204044e-05,0.00023622708952870865,0.00023622708952870865,26.0
tahitahi,-0.00013140522772345602,0.001084118444393003,0.0009527132166695471,-0.001215523672116459,0.001215523672116459,11.0
tahu,0.00017966424526720068,-0.00014822646363965968,3.1437781627541e-05,0.00032789070890686036,0.00032789070890686036,38.0
tahuri,0.007335286051057293,-0.000630390865516788,0.006704895185540505,0.00796567691657408,0.00796567691657408,101.0
tahuritanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
tahutahu,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
tahuti,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,11.0
tai,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,27.0
taiapa,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,12.0
taiepa,-9.016030772664425e-05,0.0001859599771104778,9.579966938383354e-05,-0.000276120284837122,0.000276120284837122,9.0
taikaha,0.0003299593599744944,-0.00017013926797554603,0.00015982009199894836,0.0005000986279500404,0.0005000986279500404,16.0
taimaha,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
taimahatanga,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,8.0
taina,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,10.0
taitama,-8.824269079338908e-05,0.00036400959965348967,0.00027576690886010056,-0.0004522522904468788,0.0004522522904468788,9.0
