Argument,mā,nā,Key,Diff,DiffAbs,Count
paki,0.014962115499005987,-0.0025219429807106413,0.012440172518295347,0.017484058479716628,0.017484058479716628,14.0
pana,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
paoho,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
paora,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
papa,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
patupaiarehe,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pea,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
peita,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pereti,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pikitia,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pire,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
poaka,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
poi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pou,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
poupou,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
puehu,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pukapuka,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
putiputi,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pā,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
pāmu,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
pānui,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
pātai,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
pēhea,0.02317281587488508,-0.0029294246697358266,0.020243391205149255,0.026102240544620906,0.026102240544620906,18.0
pēke,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pēnei,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
pēpi,-0.001957369868300046,0.007918198787344097,0.005960828919044051,-0.009875568655644144,0.009875568655644144,10.0
pērā,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
pīpī,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pītau,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pō,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
pū,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
pūtea,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rahitanga,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rama,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rangatahi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rangi,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
raro,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
rau-huia,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
reira,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
reo,0.003820052973185451,-0.0019316698462141725,0.0018883831269712785,0.005751722819399624,0.005751722819399624,12.0
rino,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rite,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rohe,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
rongo,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rongo-whakaata,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
roto,-9.468676341464244e-05,9.575970124370356e-05,1.0729378290611196e-06,-0.000190446464658346,0.000190446464658346,24.0
runga,0.0031882795272046138,-0.002303148100388602,0.0008851314268160117,0.005491427627593215,0.005491427627593215,24.0
rā,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
rāhui,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rākau,0.0063376961276457484,-0.0025638045524867216,0.003773891575159027,0.00890150068013247,0.00890150068013247,14.0
rātou,0.033409105867775735,-0.01013630379161128,0.023272802076164455,0.04354540965938701,0.04354540965938701,52.0
rāua,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
rāwāhi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rīpoata,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
rīwai,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rōia,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
rōpū,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
rūātoki,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tae,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
tai,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
tainui,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
take,-9.468676341464244e-05,9.575970124370356e-05,1.0729378290611196e-06,-0.000190446464658346,0.000190446464658346,24.0
tama-nui-te-rā,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tamaiti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
tamariki,-0.0012560915852862324,0.0016937665569298772,0.00043767497164364476,-0.0029498581422161096,0.0029498581422161096,14.0
tangata,-4.734338170732122e-05,4.787985062185178e-05,5.364689145305598e-07,-9.5223232329173e-05,9.5223232329173e-05,12.0
tango,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
taonga,0.001483724274985066,-0.001200429611715963,0.00028329466326910296,0.0026841538867010293,0.0026841538867010293,18.0
tapu,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
tara-naki,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
taraka,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
